"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"hsa-mir-152",1017.84625614906,-0.99048411990383,0.094064488615092,-10.5298411173727,6.29406255169956e-26,1.18328375971952e-24
"hsa-mir-153-1",11.3603955948484,1.82310257788791,0.194967909026119,9.35078283905523,8.70013735605626e-21,1.05524246641198e-19
"hsa-mir-153-2",140.793441906857,2.37547214035722,0.174080630758742,13.6458153328349,2.13808705314966e-42,1.7864905155206e-40
"hsa-mir-1537",0.244673006743426,0.0870979482553343,0.423285682305253,0.205766346220337,0.836973430464575,0.899621856993093
"hsa-mir-1538",0.334112794418562,-0.176057331041903,0.346748787705554,-0.507737408995367,0.61163750986059,0.746674362686955
"hsa-mir-1539",0.0241453915231883,-0.0166628199387974,2.52789206725004,-0.00659158678278697,0.994740712759992,NA
"hsa-mir-154",17.458500756056,-0.498577517996652,0.0920784898066397,-5.41470129498909,6.13911043912438e-08,2.83227671792732e-07
"hsa-mir-155",399.284101075976,0.298241644176696,0.128993642107492,2.3120646824451,0.0207741190700278,0.0428003768237286
"hsa-mir-15a",427.394239266274,0.545392405265625,0.0762729480639681,7.15053526983405,8.64401685624351e-13,6.63295987336236e-12
"hsa-mir-15b",423.045365014157,0.432027765885223,0.0901297771116684,4.79339658579153,1.63981005911046e-06,6.32378033051829e-06
"hsa-mir-16-1",478.339516828461,0.118226623306492,0.0651970210181691,1.81337462141934,0.0697740610879989,0.126433961296808
"hsa-mir-16-2",474.216358052559,0.0764186145741087,0.0660002677790481,1.1578530988683,0.246923990047637,0.374368630072223
"hsa-mir-17",2180.68420571339,1.00395953287981,0.0838760759736363,11.9695577222207,5.13013563185406e-33,1.48379307505933e-31
"hsa-mir-181a-1",876.390547712554,-0.0264077076943306,0.0729634746108291,-0.36193051160438,0.717403958485259,0.829509530856722
"hsa-mir-181a-2",1665.0650608462,-0.223314806853836,0.0658124901040744,-3.39319795529224,0.000690816963659844,0.00187543089051337
"hsa-mir-181b-1",143.234610816922,-0.428255093741313,0.0729374824428289,-5.87153654606868,4.31774384172946e-09,2.25482178401427e-08
"hsa-mir-181b-2",141.092315092248,-0.481211525250312,0.0735282832491334,-6.54457718834315,5.96639424900329e-11,3.80231226716142e-10
"hsa-mir-181c",363.00442277696,-0.511193817623995,0.0800327109903684,-6.3873110294304,1.68828036224698e-10,1.01566946592778e-09
"hsa-mir-181d",58.0548175816406,-0.299476853884823,0.0898598109264984,-3.33271181852121,0.000860039751965207,0.00229422541146482
"hsa-mir-182",73773.5703615398,1.84883249070305,0.136134162523123,13.580959080635,5.19418060241678e-42,3.90602381301742e-40
"hsa-mir-1825",0.0254124871704345,-0.0990852522284818,3.15506257593998,-0.0314051622887262,0.974946424272389,NA
"hsa-mir-183",21893.3486395638,1.88166754351652,0.135321867929051,13.90512540444,5.89634283907635e-44,5.54256226873177e-42
"hsa-mir-184",12.4118429919903,-2.67853936097751,0.308533554838386,-8.68151719309933,3.90524011152922e-18,4.2561457447391e-17
"hsa-mir-185",120.194623465053,-0.0511849493390566,0.0665985546128205,-0.768559462538295,0.442154878193926,0.591637844131374
"hsa-mir-186",755.298613735142,0.162693095060976,0.0480172662620607,3.38822069072105,0.000703476367961626,0.00190292888024152
"hsa-mir-187",44.1745720012827,-2.49294971769784,0.249181989067555,-10.0045341440066,1.45575225072658e-23,2.06552017461583e-22
"hsa-mir-188",8.4974404273026,0.0289562570618753,0.130666282047833,0.221604660422459,0.824621654205151,0.895038744157585
"hsa-mir-18a",18.29763165107,0.857258179816402,0.126987842634607,6.75071063521461,1.47122761126778e-11,1.00578469424852e-10
